datasetid,datasettype,datasetname,siteid,sitename,collectionunitid,collectionunit,handle,unittype,geography,altitude,doi
27131,testate amoebae surface sample,,16893,Independence Peatland,19881,IBCL14:1,IBCLQ,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/4ag8-sx30
27132,testate amoebae surface sample,,16893,Independence Peatland,19882,IBCL149:8,IBCLR,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/r59r-kc31
27133,testate amoebae surface sample,,16893,Independence Peatland,19883,IBCL20:1,IBCLS,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/amzb-rs27
27134,testate amoebae surface sample,,16893,Independence Peatland,19884,IBCL33:4,IBCLT,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/qffn-5m35
27135,testate amoebae surface sample,,16893,Independence Peatland,19885,IBCL47:20,IBCLU,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/v16x-sq92
27136,testate amoebae surface sample,,16893,Independence Peatland,19886,IBCL59:12.5,IBCLV,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/jrhm-kx03
27137,testate amoebae surface sample,,16893,Independence Peatland,19887,IBCL66:19,IBCLW,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/xsnk-cf76
27138,testate amoebae surface sample,,16893,Independence Peatland,19888,IBCL74:12,IBCLX,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/b85p-fq67
27139,testate amoebae surface sample,,16893,Independence Peatland,19889,IBCL76:10,IBCLY,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/0kh6-cn39
27140,testate amoebae surface sample,,16893,Independence Peatland,19890,IBCL87:6,IBCLZ,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/46p0-zx79
27141,testate amoebae surface sample,,16893,Independence Peatland,19891,IBCL92:42,IBCLAA,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/ampb-k678
27142,testate amoebae surface sample,,16893,Independence Peatland,19892,IBEW152:14.1,IBEWBB,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/9d3s-mj70
27143,testate amoebae surface sample,,16893,Independence Peatland,19893,IB20E105:20.2,IB20ECC,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-88.01213,47.41834],[-88.0096,47.41834],[-88.0096,47.41968],[-88.01213,47.41968],[-88.01213,47.41834]]]}",303,10.21233/vh4h-4912
27144,testate amoebae surface sample,,16894,Island Camp Peatland,19894,IC01,IC01,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.64802,46.2699],[-86.64606,46.2699],[-86.64606,46.27225],[-86.64802,46.27225],[-86.64802,46.2699]]]}",258,10.21233/gnbm-7w03
27145,testate amoebae surface sample,,16894,Island Camp Peatland,19895,IC02,IC02,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.64802,46.2699],[-86.64606,46.2699],[-86.64606,46.27225],[-86.64802,46.27225],[-86.64802,46.2699]]]}",258,10.21233/g30k-c857
27146,testate amoebae surface sample,,16894,Island Camp Peatland,19896,IC03,IC03,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.64802,46.2699],[-86.64606,46.2699],[-86.64606,46.27225],[-86.64802,46.27225],[-86.64802,46.2699]]]}",258,10.21233/azke-wp66
27147,testate amoebae surface sample,,16894,Island Camp Peatland,19897,IC05,IC05,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.64802,46.2699],[-86.64606,46.2699],[-86.64606,46.27225],[-86.64802,46.27225],[-86.64802,46.2699]]]}",258,10.21233/sjck-5a88
27148,testate amoebae surface sample,,16894,Island Camp Peatland,19898,IC06,IC06,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.64802,46.2699],[-86.64606,46.2699],[-86.64606,46.27225],[-86.64802,46.27225],[-86.64802,46.2699]]]}",258,10.21233/67h8-pg89
27149,testate amoebae surface sample,,16894,Island Camp Peatland,19899,IC07,IC07,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.64802,46.2699],[-86.64606,46.2699],[-86.64606,46.27225],[-86.64802,46.27225],[-86.64802,46.2699]]]}",258,10.21233/6jmr-nq58
27150,testate amoebae surface sample,,16894,Island Camp Peatland,19900,IC08,IC08,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.64802,46.2699],[-86.64606,46.2699],[-86.64606,46.27225],[-86.64802,46.27225],[-86.64802,46.2699]]]}",258,10.21233/8bbm-fa03
27151,testate amoebae surface sample,,16894,Island Camp Peatland,19901,IC09,IC09,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.64802,46.2699],[-86.64606,46.2699],[-86.64606,46.27225],[-86.64802,46.27225],[-86.64802,46.2699]]]}",258,10.21233/pn1s-7c95
27152,testate amoebae surface sample,,16894,Island Camp Peatland,19902,IC10,IC10,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.64802,46.2699],[-86.64606,46.2699],[-86.64606,46.27225],[-86.64802,46.27225],[-86.64802,46.2699]]]}",258,10.21233/yvwy-vy67
27153,testate amoebae surface sample,,16895,Jake Lake,19903,AK70,AK70,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-150.70852,62.42622],[-150.69676,62.42622],[-150.69676,62.43103],[-150.70852,62.43103],[-150.70852,62.42622]]]}",432,10.21233/x9d5-sg76
27154,testate amoebae surface sample,,16895,Jake Lake,19904,AK71,AK71,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-150.70852,62.42622],[-150.69676,62.42622],[-150.69676,62.43103],[-150.70852,62.43103],[-150.70852,62.42622]]]}",432,10.21233/0d9a-cj46
27155,testate amoebae surface sample,,16895,Jake Lake,19905,AK72,AK72,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-150.70852,62.42622],[-150.69676,62.42622],[-150.69676,62.43103],[-150.70852,62.43103],[-150.70852,62.42622]]]}",432,10.21233/kbd7-9367
27156,testate amoebae surface sample,,16895,Jake Lake,19906,JLA6,JLA6,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-150.70852,62.42622],[-150.69676,62.42622],[-150.69676,62.43103],[-150.70852,62.43103],[-150.70852,62.42622]]]}",432,10.21233/hrqn-4x47
27157,testate amoebae surface sample,,16895,Jake Lake,19907,JLA25,JLA25,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-150.70852,62.42622],[-150.69676,62.42622],[-150.69676,62.43103],[-150.70852,62.43103],[-150.70852,62.42622]]]}",432,10.21233/wq15-sv10
27158,testate amoebae surface sample,,16895,Jake Lake,19908,JLA35,JLA35,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-150.70852,62.42622],[-150.69676,62.42622],[-150.69676,62.43103],[-150.70852,62.43103],[-150.70852,62.42622]]]}",432,10.21233/hx1g-yh29
27159,testate amoebae surface sample,,16895,Jake Lake,19909,JLB54,JLB54,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-150.70852,62.42622],[-150.69676,62.42622],[-150.69676,62.43103],[-150.70852,62.43103],[-150.70852,62.42622]]]}",432,10.21233/yj3p-5s71
27167,testate amoebae surface sample,,16898,Kegaska,19915,A1,KEGA1,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-61.25273,50.20918],[-61.24826,50.20918],[-61.24826,50.21281],[-61.25273,50.21281],[-61.25273,50.20918]]]}",18,10.21233/5r9m-2s70
27168,testate amoebae surface sample,,16898,Kegaska,19916,A2,KEGA2,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-61.25273,50.20918],[-61.24826,50.20918],[-61.24826,50.21281],[-61.25273,50.21281],[-61.25273,50.20918]]]}",18,10.21233/exah-w869
27169,testate amoebae surface sample,,16898,Kegaska,19917,A3,KEGA3,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-61.25273,50.20918],[-61.24826,50.20918],[-61.24826,50.21281],[-61.25273,50.21281],[-61.25273,50.20918]]]}",18,10.21233/xqxh-hr70
27170,testate amoebae surface sample,,16898,Kegaska,19918,A4,KEGA4,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-61.25273,50.20918],[-61.24826,50.20918],[-61.24826,50.21281],[-61.25273,50.21281],[-61.25273,50.20918]]]}",18,10.21233/e1ay-cp58
27171,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19919,KT03,KT03,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/xxfr-jc49
27172,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19920,KT04,KT04,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/k672-fh25
27173,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19921,KT05,KT05,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/ax0j-0m55
27174,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19922,KT06,KT06,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/x7ps-7p38
27175,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19923,KT07,KT07,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/gvjq-f946
27176,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19924,KT08,KT08,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/ak16-zz97
27177,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19925,KT09,KT09,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/kdxc-2n24
27178,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19926,KT10,KT10,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/7mkz-kg23
27179,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19927,KT11,KT11,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/gr6f-d773
27180,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19928,KT12,KT12,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/y1ky-x529
27181,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19929,KT01,KT01,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/j6x5-p488
27182,testate amoebae surface sample,,16899,Kentucky Trail Peatland,19930,KT02,KT02,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-86.60222,46.24641],[-86.59926,46.24641],[-86.59926,46.24757],[-86.60222,46.24757],[-86.60222,46.24641]]]}",254,10.21233/a28a-jt38
27192,testate amoebae surface sample,,16900,Lilypad Peatland,19940,LP1,LILLP1,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/njn1-gp46
27193,testate amoebae surface sample,,16900,Lilypad Peatland,19941,LP10,LILLP10,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/s5s0-nn11
27194,testate amoebae surface sample,,16900,Lilypad Peatland,19942,LP11,LILLP11,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/5nyk-fs75
27195,testate amoebae surface sample,,16900,Lilypad Peatland,19943,LP12b,LILLP12B,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/8jdz-a944
27196,testate amoebae surface sample,,16900,Lilypad Peatland,19944,LP13,LILLP13,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/af3r-1j86
27197,testate amoebae surface sample,,16900,Lilypad Peatland,19945,LP14,LILLP14,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/j7d2-gf41
27198,testate amoebae surface sample,,16900,Lilypad Peatland,19946,LP15,LILLP15,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/d1d4-kn71
27199,testate amoebae surface sample,,16900,Lilypad Peatland,19947,LP2b,LILLP2B,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/11br-ew20
27200,testate amoebae surface sample,,16900,Lilypad Peatland,19948,LP3,LILLP3,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/7hmw-9k16
27201,testate amoebae surface sample,,16900,Lilypad Peatland,19949,LP4,LILLP4,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/q9d7-f045
27202,testate amoebae surface sample,,16900,Lilypad Peatland,19950,LP5,LILLP5,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/pv1e-7p90
27203,testate amoebae surface sample,,16900,Lilypad Peatland,19951,LP6,LILLP6,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/v29h-g494
27204,testate amoebae surface sample,,16900,Lilypad Peatland,19952,LP7,LILLP7,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/rssw-7h54
27205,testate amoebae surface sample,,16900,Lilypad Peatland,19953,LP8b,LILLP8B,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/094v-dv75
27206,testate amoebae surface sample,,16900,Lilypad Peatland,19954,LP9,LILLP9,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-111.01388,44.16415],[-111.00599,44.16415],[-111.00599,44.17066],[-111.01388,44.17066],[-111.01388,44.16415]]]}",1954,10.21233/s54v-d281
27207,testate amoebae surface sample,,16901,Little Moose Lake Peatland,19955,LM1,LM1,Modern,"{""type"":""Polygon"",""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""coordinates"":[[[-109.7614,44.97477],[-109.75891,44.97477],[-109.75891,44.97705],[-109.7614,44.97705],[-109.7614,44.97477]]]}",2437,10.21233/c760-q779
